original,reference,paraphrased,time_taken,similarity_to_reference,similarity_to_original
"How comfortably can I live in Washington DC on a $80,000 salary?","Can I live comfortably in DC on $80,000 - $114,000 salary?","How comfortably can one experience inch Washington DC into a $80,000 salary?",15.772075414657593,0.82492244,0.9257193
How do you find out if a girl has a boyfriend?,How do I tell if a girl has a boyfriend?,How necessary_blawn write_legibly uncover forbidden if a girl has a boyfriend?,15.76029372215271,0.45471808,0.49763656
How could I gain weight in a healthy way?,How can I gain healthy weight and mass?,How could one gain weight inch a helping way?,11.552948236465454,0.7081694,0.78416073
How do I know if my spouse is my soulmate?,How can I know that he is my soulmate?,How necessary_blawn one king if my spouse is my soulmate?,11.625300884246826,0.42824322,0.5663435
How do I get to be a people person?,How should I be a people person?,How necessary_blawn one drive to were a people person?,15.46156096458435,0.44348028,0.4259377
How does a long distance relationship work?,Do long distance relationships work?,How does a far distance relationship work?,3.9764177799224854,0.7942184,0.89004445
HOw do I speak Fluent English?,How can I understand english?,HOw necessary_blawn one birdsong Fluent English?,11.841857671737671,0.52520734,0.5845082
Where can I find a hacker for good cause?,Where can I find a good hacker?,Where can one uncover a hacker for well cause?,12.02065920829773,0.75338835,0.84734976
What can I do to get a job at Microsoft?,How do I get job in Google or Microsoft?,What can one necessary_blawn to drive a job at Microsoft?,16.265282154083252,0.5278679,0.6977429
Is it physically possible to travel back in time?,Is it possible to travel back or forward in time?,Is it physically possible to travel back inch time?,3.895029306411743,0.8344213,0.88012946
How do I recover deleted messages in Facebook?,How do I recover deleted Facebook messages?,How necessary_blawn one recover deleted messages inch Facebook?,11.906364917755127,0.825258,0.80001587
Life can be boring. What to do?,My life is boring. What can I do?,lifespan can were boring. What to do?,7.587264060974121,0.6245517,0.6919661
What would be a cool way to commit suicide?,What can be the most insane ways to commit suicide?,What would were a objective way to commit suicide?,7.768049001693726,0.7565006,0.82024133
Could we use cherenkov atmosphere radiation (with gamma rays or similar) to image the surface of a planet from here with ground based telescopes?,Can we map the surface (and the subsurface) of a planet using cosmic rays or very high frequency gamma rays with ground based telescopes?,Could we utilized cherenkov atmosphere radiation (with gamma rays or similar) to image the surface connected a planet inthe here write_legibly ground based telescopes?,15.381799221038818,0.7505278,0.97157955
